,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,followon,rain_rule,days_extended,actual_days,position_id,style_id,height,weight,current_age_in_days,batting_order,opponent_team_id,target_value,target_id,is_home,current_age
10189,1198949,2023-08-19 13:30:00,188,188,3495,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12638,6,45,13.0,1,True,34.62465753424657
10190,1198949,2023-07-16 10:15:00,188,0,1870,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12604,4,161,14.0,1,False,34.53150684931507
10195,1198949,2023-07-14 10:15:00,188,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12602,7,45,5.0,1,False,34.52602739726027
10210,1046717,2023-07-10 11:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,7,2,0.0,0.0,8535,4,41,26.0,1,True,23.383561643835616
10211,1046717,2023-07-09 15:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,7,2,0.0,0.0,8534,4,41,0.0,1,True,23.38082191780822
10212,1046717,2023-07-09 10:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,7,2,0.0,0.0,8534,4,41,18.0,1,True,23.38082191780822
10213,1046717,2023-02-24 09:00:00,147,200,2697,3.0,1,0,1,0,0,0,1,7,2,0.0,0.0,8399,3,200,8.0,1,False,23.01095890410959
10220,1156495,2023-07-10 11:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,1,0,0.0,0.0,9838,7,41,13.0,1,True,26.953424657534246
10221,1156495,2023-07-09 15:00:00,147,147,2548,3.0,1,0,1,0,0,0,1,1,0,0.0,0.0,9837,7,41,11.0,1,True,26.95068493150685
10223,1156495,2023-02-24 09:00:00,147,200,2697,3.0,1,0,1,0,0,0,1,1,0,0.0,0.0,9702,7,200,6.0,1,False,26.58082191780822
10242,1271986,2023-07-10 10:15:00,33,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7405,10,45,0.0,1,False,20.28767123287671
10258,467829,2023-07-10 10:15:00,33,45,1870,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11965,5,45,29.0,1,False,32.78082191780822
10270,470767,2023-08-14 13:00:00,1094,0,1123,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10173,4,35,56.0,1,False,27.87123287671233
10279,1184115,2023-06-29 11:00:00,35,0,1123,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,13162,3,41,7.0,1,False,36.06027397260274
10280,1184115,2023-06-10 08:30:00,35,35,3562,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,13143,3,42,17.0,1,True,36.00821917808219
10285,1184115,2023-06-11 08:30:00,35,35,3562,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,13144,3,42,16.0,1,True,36.010958904109586
10286,1184115,2023-06-10 13:30:00,35,35,3562,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,13143,3,42,41.0,1,True,36.00821917808219
10290,596416,2023-06-29 11:00:00,35,0,1123,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10309,6,41,23.0,1,False,28.243835616438357
10301,596416,2023-07-23 14:30:00,35,0,237,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10333,6,13,12.0,1,False,28.30958904109589
10312,596416,2023-07-25 14:30:00,35,0,237,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10335,7,4083,1.0,1,False,28.315068493150687
10313,596416,2023-07-20 14:30:00,35,30,3083,3.0,1,0,1,0,9,0,1,8,2,0.0,0.0,10330,6,30,6.0,1,False,28.301369863013697
10314,1319340,2023-06-25 10:00:00,205,161,3541,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,14586,1,161,72.0,1,False,39.961643835616435
10316,1319340,2023-07-14 06:30:00,205,0,1870,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,14605,1,161,6.0,1,False,40.013698630136986
10317,1319340,2023-07-13 10:15:00,205,0,1870,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,14604,1,188,77.0,1,False,40.010958904109586
10320,1319340,2023-07-16 14:00:00,205,45,1870,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,14607,1,45,18.0,1,False,40.01917808219178
10321,1319340,2023-07-15 10:15:00,205,45,1870,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,14606,1,45,63.0,1,False,40.016438356164386
10322,1319340,2023-07-14 14:00:00,205,0,1870,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,14605,1,33,45.0,1,False,40.013698630136986
10327,1284226,2023-06-25 10:00:00,205,161,3541,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,10134,2,161,8.0,1,False,27.764383561643836
10331,1284226,2023-07-14 06:30:00,205,0,1870,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,10153,2,161,53.0,1,False,27.816438356164383
10332,1284226,2023-07-13 10:15:00,205,0,1870,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,10152,2,188,12.0,1,False,27.813698630136987
10334,1284226,2023-07-16 14:00:00,205,45,1870,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,10155,2,45,32.0,1,False,27.82191780821918
10335,1284226,2023-07-15 10:15:00,205,45,1870,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,10154,2,45,15.0,1,False,27.81917808219178
10336,1284226,2023-07-14 14:00:00,205,0,1870,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,10153,2,33,34.0,1,False,27.816438356164383
10365,1203879,2023-06-24 10:00:00,5615,0,3548,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12226,3,123,12.0,1,False,33.49589041095891
10370,1203879,2023-06-23 14:00:00,5615,114,3548,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12225,3,114,47.0,1,False,33.49315068493151
10378,1267511,2023-06-23 14:00:00,5615,114,3548,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,13639,5,114,18.0,1,False,37.367123287671234
10385,1323428,2023-06-23 14:00:00,5615,114,3548,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,14400,4,114,26.0,1,False,39.45205479452055
10412,473378,2023-06-21 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,10949,1,34,0.0,1,True,29.997260273972604
10413,473378,2023-06-19 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,10947,1,116,33.0,1,True,29.991780821917807
10414,473378,2023-06-17 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,10945,1,191,16.0,1,True,29.986301369863014
10415,473378,2023-06-14 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,10942,1,191,1.0,1,True,29.97808219178082
10416,473378,2023-06-13 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,10941,1,34,1.0,1,True,29.975342465753425
10417,473378,2023-06-11 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,10939,1,116,45.0,1,True,29.96986301369863
10418,473378,2023-06-09 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,10937,1,191,35.0,1,True,29.964383561643835
10425,473378,2023-06-15 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,3,0,0.0,0.0,10943,1,116,8.0,1,True,29.980821917808218
10432,1107656,2023-06-21 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,9036,6,34,2.0,1,True,24.756164383561643
10433,1107656,2023-06-19 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,9034,5,116,2.0,1,True,24.75068493150685
10434,1107656,2023-06-17 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,9032,4,191,25.0,1,True,24.745205479452054
10435,1107656,2023-06-14 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,9029,4,191,13.0,1,True,24.736986301369864
10436,1107656,2023-06-13 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,9028,6,34,21.0,1,True,24.734246575342464
10438,1107656,2023-06-09 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,9024,5,191,9.0,1,True,24.723287671232878
10441,1107656,2023-06-15 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,9030,6,116,2.0,1,True,24.73972602739726
10448,637478,2023-06-14 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9078,8,34,4.0,1,False,24.87123287671233
10466,637478,2023-06-13 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9077,7,191,0.0,1,False,24.86849315068493
10476,333003,2023-06-14 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12063,3,34,4.0,1,False,33.04931506849315
10491,333003,2023-06-13 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12062,5,191,28.0,1,False,33.04657534246575
10492,333003,2023-06-01 06:00:00,116,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12050,4,171,34.0,1,False,33.013698630136986
10527,308515,2023-06-21 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12433,7,34,4.0,1,True,34.06301369863014
10531,308515,2023-06-13 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12425,7,34,30.0,1,True,34.04109589041096
10534,308515,2023-06-09 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12421,6,191,4.0,1,True,34.03013698630137
10547,308515,2023-06-15 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12427,7,116,15.0,1,True,34.04657534246575
10561,1107667,2023-06-09 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8646,9,191,5.0,1,True,23.687671232876713
10603,440162,2023-06-21 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,11641,8,34,5.0,1,True,31.893150684931506
10606,440162,2023-06-13 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,11633,8,34,0.0,1,True,31.87123287671233
10608,440162,2023-06-09 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,11629,8,191,0.0,1,True,31.86027397260274
10613,440162,2023-06-15 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,11635,8,116,2.0,1,True,31.876712328767123
10618,1155597,2023-06-18 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,9,2,0.0,0.0,7203,1,116,0.0,1,False,19.734246575342464
10619,1155597,2023-06-10 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,9,2,0.0,0.0,7195,2,116,39.0,1,False,19.71232876712329
10621,1155597,2023-10-11 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,9,2,0.0,0.0,7318,4,196,20.0,1,False,20.04931506849315
10622,1155597,2023-10-04 09:00:00,191,173,3412,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,7311,1,173,9.0,1,False,20.03013698630137
10623,1155597,2023-08-20 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,7266,1,34,5.0,1,True,19.90684931506849
10627,1155597,2023-10-10 13:15:00,191,0,3412,3.0,1,1,1,0,0,0,1,9,2,0.0,0.0,7317,4,196,7.0,1,False,20.046575342465754
10628,1155597,2023-08-22 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,7268,1,34,1.0,1,True,19.912328767123288
10629,1155597,2023-06-19 11:00:00,191,0,700,3.0,1,1,1,0,0,0,1,9,2,0.0,0.0,7204,1,34,2.0,1,False,19.736986301369864
10635,1155597,2023-08-24 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,7270,1,34,8.0,1,True,19.91780821917808
10636,1155597,2023-08-21 08:45:00,191,191,3439,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,7267,1,211,69.0,1,True,19.90958904109589
10641,1273412,2023-06-10 06:30:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7649,11,116,0.0,1,False,20.956164383561642
10650,1273412,2023-06-19 11:00:00,191,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7658,11,34,0.0,1,False,20.980821917808218
10666,1089938,2023-06-13 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,9667,9,191,1.0,1,False,26.484931506849314
10679,1089938,2023-06-14 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,9668,9,34,2.0,1,False,26.487671232876714
10689,1155576,2023-06-13 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7811,11,191,3.0,1,False,21.4
10729,1276719,2023-09-23 16:00:00,37,0,2927,3.0,3,1,1,0,0,0,1,7,2,0.0,0.0,10209,1,27,4.0,1,False,27.96986301369863
10730,1276719,2023-09-19 17:30:00,37,0,2927,3.0,3,1,1,0,0,0,1,7,2,0.0,0.0,10205,1,108,49.0,1,False,27.958904109589042
10735,1276719,2023-09-16 13:00:00,37,0,2927,3.0,2,1,1,0,0,0,1,7,2,0.0,0.0,10202,1,27,1.0,1,False,27.95068493150685
10801,1301593,2023-07-23 03:30:00,179,20,2623,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12329,6,20,0.0,1,False,33.778082191780825
10802,1301593,2023-05-10 00:00:00,179,119,3635,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12255,7,119,41.0,1,False,33.57534246575342
10803,1301593,2023-07-26 03:30:00,179,0,2623,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12332,5,36,2.0,1,False,33.78630136986301
10804,1301593,2023-05-03 07:30:00,179,0,3635,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12248,8,23,10.0,1,False,33.556164383561644
10808,1301593,2023-07-24 23:30:00,179,0,2623,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12330,6,216,28.0,1,False,33.78082191780822
10809,1301593,2023-07-21 23:30:00,179,0,2623,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12327,5,36,5.0,1,False,33.772602739726025
10891,1107669,2023-06-15 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8159,3,116,20.0,1,True,22.353424657534248
10893,1107669,2023-06-21 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8165,9,34,2.0,1,True,22.36986301369863
10894,1107669,2023-06-19 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8163,3,116,13.0,1,True,22.364383561643837
10895,1107669,2023-06-17 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8161,2,191,21.0,1,True,22.35890410958904
10896,1107669,2023-06-14 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8158,3,191,37.0,1,True,22.350684931506848
10897,1107669,2023-06-13 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8157,9,34,6.0,1,True,22.34794520547945
10899,1107669,2023-06-09 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8153,7,191,8.0,1,True,22.336986301369862
10904,267455,2023-06-15 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,12391,5,116,41.0,1,True,33.94794520547945
10912,267455,2023-06-21 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,12397,5,34,22.0,1,True,33.964383561643835
10913,267455,2023-06-19 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,12395,6,116,30.0,1,True,33.95890410958904
10914,267455,2023-06-17 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,12393,5,191,17.0,1,True,33.95342465753425
10915,267455,2023-06-14 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,12390,5,191,22.0,1,True,33.945205479452056
10916,267455,2023-06-13 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,12389,5,34,0.0,1,True,33.942465753424656
10919,267455,2023-06-09 06:30:00,26,26,700,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,12385,4,191,9.0,1,True,33.93150684931507
10942,578785,2023-06-15 11:00:00,26,26,700,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,10831,10,116,5.0,1,True,29.673972602739727
10955,628236,2023-06-14 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,9927,1,34,5.0,1,False,27.197260273972603
10961,628236,2023-06-13 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,9926,1,191,9.0,1,False,27.194520547945206
10962,628236,2023-06-01 06:00:00,116,0,311,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,9914,1,171,12.0,1,False,27.161643835616438
10966,1197975,2023-06-14 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,7399,10,34,5.0,1,False,20.27123287671233
10971,1197975,2023-06-13 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,7398,8,191,1.0,1,False,20.268493150684932
10978,1107683,2023-06-13 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8700,3,191,15.0,1,False,23.835616438356166
10979,1107683,2023-06-01 06:00:00,116,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8688,5,171,5.0,1,False,23.802739726027397
10984,1107683,2023-06-14 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8701,4,34,23.0,1,False,23.838356164383562
10987,1107687,2023-06-13 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8084,6,191,41.0,1,False,22.147945205479452
10994,1107687,2023-06-14 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8085,5,34,20.0,1,False,22.15068493150685
10998,1314064,2023-06-10 13:00:00,139,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11136,4,126,11.0,1,False,30.50958904109589
11003,1314064,2023-06-11 07:30:00,139,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11137,8,126,7.0,1,False,30.512328767123286
11017,1314201,2023-06-11 07:30:00,139,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12039,11,126,0.0,1,False,32.983561643835614
11033,1156472,2023-06-11 12:30:00,126,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11061,5,139,6.0,1,True,30.304109589041097
11069,469130,2023-06-10 08:30:00,35,35,3562,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10747,6,42,34.0,1,True,29.443835616438356
11076,469130,2023-06-10 13:30:00,35,35,3562,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10747,6,42,2.0,1,True,29.443835616438356
11084,469130,2023-07-25 14:30:00,35,0,237,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10792,6,4083,15.0,1,False,29.567123287671233
11090,1101858,2023-06-09 14:00:00,42,35,3562,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,12577,2,35,12.0,1,False,34.45753424657534
11099,585436,2023-06-13 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,4,2,0.0,0.0,10018,4,191,2.0,1,False,27.446575342465753
11110,585436,2023-06-14 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,4,2,0.0,0.0,10019,6,34,15.0,1,False,27.44931506849315
11114,731523,2023-06-09 11:00:00,34,0,700,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,11584,5,116,15.0,1,False,31.736986301369864
11128,731523,2023-06-10 11:00:00,34,26,700,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,11585,6,26,2.0,1,False,31.73972602739726
11146,731523,2023-06-18 11:00:00,34,26,700,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,11593,5,26,34.0,1,False,31.76164383561644
11147,731523,2023-06-15 06:30:00,34,0,700,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,11590,5,191,4.0,1,False,31.753424657534246
11152,1280690,2023-06-10 11:00:00,34,26,700,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7217,7,26,1.0,1,False,19.77260273972603
11159,1163174,2023-06-01 06:00:00,116,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12564,2,171,34.0,1,False,34.42191780821918
11172,585615,2023-05-30 10:30:00,171,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9697,1,4253,6.0,1,False,26.567123287671233
11199,1155503,2023-05-30 10:30:00,171,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7459,3,4253,11.0,1,False,20.435616438356163
11222,1163158,2023-05-30 10:30:00,171,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10590,5,4253,63.0,1,False,29.013698630136986
11253,1283102,2023-05-29 06:00:00,4253,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9259,10,116,3.0,1,False,25.367123287671234
11258,1283102,2023-05-27 10:30:00,4253,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9257,10,169,0.0,1,False,25.361643835616437
11275,1283098,2023-05-29 06:00:00,4253,0,311,3.0,1,1,1,0,0,0,1,2,2,0.0,0.0,10387,11,116,1.0,1,False,28.457534246575342
11277,1283098,2023-05-27 10:30:00,4253,0,311,3.0,1,1,1,0,0,0,1,2,2,0.0,0.0,10385,5,169,6.0,1,False,28.45205479452055
11283,1163147,2023-05-30 06:00:00,169,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10243,2,116,10.0,1,False,28.063013698630137
11298,1163154,2023-05-30 06:00:00,169,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7791,3,116,6.0,1,False,21.345205479452055
11317,1163154,2023-05-28 10:30:00,169,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7789,3,171,30.0,1,False,21.339726027397262
11321,1175831,2023-05-30 06:00:00,169,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,11885,6,116,3.0,1,False,32.56164383561644
11339,308710,2023-06-14 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,11380,2,34,0.0,1,False,31.17808219178082
11347,308710,2023-06-13 06:30:00,116,0,700,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,11379,2,191,24.0,1,False,31.175342465753424
11348,308710,2023-06-01 06:00:00,116,0,311,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,11367,3,171,4.0,1,False,31.14246575342466
11351,1347279,2023-05-27 10:30:00,4253,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12565,3,169,15.0,1,False,34.42465753424658
11359,1347279,2023-05-29 06:00:00,4253,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12567,3,116,2.0,1,False,34.43013698630137
11363,1143529,2023-03-09 01:30:00,108,0,2587,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12189,3,16,8.0,1,False,33.394520547945206
11364,1143529,2023-03-08 05:40:00,108,19,2587,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12188,3,19,29.0,1,False,33.391780821917806
11387,1143529,2023-09-15 17:30:00,108,187,2927,3.0,3,0,1,0,9,0,1,8,2,0.0,0.0,12379,6,187,37.0,1,False,33.915068493150685
11388,1143529,2023-03-11 01:30:00,108,0,2587,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12191,3,38,87.0,1,False,33.4
11395,1143529,2023-09-18 17:30:00,108,0,2927,3.0,3,1,1,0,0,0,1,8,2,0.0,0.0,12382,3,154,21.0,1,False,33.92328767123288
11430,1284532,2023-03-09 01:30:00,108,0,2587,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9269,5,16,25.0,1,False,25.394520547945206
11431,1284532,2023-03-08 05:40:00,108,19,2587,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9268,5,19,21.0,1,False,25.39178082191781
11444,1284532,2023-09-15 17:30:00,108,187,2927,3.0,3,0,1,0,9,0,1,8,2,0.0,0.0,9459,4,187,7.0,1,False,25.915068493150685
11445,1284532,2023-03-11 01:30:00,108,0,2587,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9271,5,38,1.0,1,False,25.4
11450,1284532,2023-09-18 17:30:00,108,0,2927,3.0,3,1,1,0,0,0,1,8,2,0.0,0.0,9462,4,154,8.0,1,False,25.923287671232877
11510,437316,2023-01-07 13:30:00,8,6,2401,3.0,3,0,1,0,0,0,1,0,2,6.0,0.0,11443,6,6,23.0,1,False,31.350684931506848
11537,437316,2023-01-03 13:30:00,8,6,713,3.0,3,0,1,0,0,0,1,0,2,6.0,0.0,11439,6,6,45.0,1,False,31.339726027397262
11557,516363,2023-05-30 06:00:00,169,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,11698,7,116,5.0,1,False,32.04931506849315
11564,516363,2023-05-28 10:30:00,169,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,11696,2,171,22.0,1,False,32.04383561643836
11569,467850,2023-05-19 13:30:00,175,0,3634,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,14290,5,204,6.0,1,False,39.15068493150685
11574,917093,2023-05-19 13:30:00,175,0,3634,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,13485,1,204,0.0,1,False,36.945205479452056
11585,917093,2023-05-20 13:30:00,175,0,3634,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,13486,2,131,50.0,1,False,36.94794520547945
11590,1271992,2023-05-19 13:30:00,175,0,3634,3.0,1,1,1,0,0,0,1,1,2,0.0,0.0,12236,11,204,10.0,1,False,33.52328767123288
11607,364327,2023-05-19 13:30:00,13,13,1988,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11247,2,131,27.0,1,True,30.813698630136987
11608,364327,2023-05-18 09:00:00,13,13,1988,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11246,2,175,9.0,1,True,30.81095890410959
11613,364327,2023-07-28 09:30:00,13,0,3083,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,11317,2,4083,0.0,1,False,31.005479452054793
11614,364327,2023-07-27 09:30:00,13,30,237,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11316,2,30,56.0,1,False,31.002739726027396
11622,1156458,2023-05-18 13:30:00,131,13,1988,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,14213,7,13,1.0,1,False,38.93972602739726
11626,1156458,2023-05-21 08:30:00,131,0,3634,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,14216,1,204,0.0,1,False,38.94794520547945
11645,1153703,2023-07-28 09:30:00,13,0,3083,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,7093,7,4083,3.0,1,False,19.432876712328767
11646,1153703,2023-07-27 09:30:00,13,30,237,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,7092,6,30,2.0,1,False,19.43013698630137
11718,325012,2023-09-03 12:00:00,2,3,302,3.0,1,0,1,0,0,0,1,4,2,0.0,0.0,12436,5,3,37.0,1,False,34.07123287671233
11748,1156488,2023-08-15 09:00:00,35,0,1123,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,13323,3,1094,0.0,1,False,36.5013698630137
